"sentence_id","token_id","class","before","after"
1335,11,"PUNCT",",",","
1335,12,"PLAIN","making","making"
1335,13,"PLAIN","it","it"
1335,14,"PLAIN","accessible","accessible"
1335,15,"PLAIN","to","to"
1335,16,"PLAIN","a","a"
1335,17,"PLAIN","greater","greater"
1335,18,"PLAIN","number","number"
1335,19,"PUNCT",".","."
1336,0,"PLAIN","In","In"
1336,1,"PLAIN","that","that"
1336,2,"PLAIN","game","game"
1336,3,"PUNCT",",",","
1336,4,"PLAIN","James","James"
1336,5,"PLAIN","had","had"
1336,6,"PLAIN","two","two"
1336,7,"PLAIN","touchdown","touchdown"
1336,8,"PLAIN","receptions","receptions"
1336,9,"PUNCT",",",","
1336,10,"PLAIN","including","including"
1336,11,"PLAIN","one","one"
1336,12,"PLAIN","that","that"
1336,13,"PLAIN","set","set"
1336,14,"PLAIN","up","up"
1336,15,"PLAIN","the","the"
1336,16,"PLAIN","game","game"
1336,17,"PLAIN","tying","tying"
1336,18,"PLAIN","two","two"
1336,19,"PLAIN","point","point"
1336,20,"PLAIN","conversion","conversion"
1336,21,"PUNCT",".","."
1337,0,"PLAIN","King","King"
1337,1,"PLAIN","Zahir","Zahir"
1337,2,"PLAIN","Shah","Shah"
1337,3,"PLAIN","also","also"
1337,4,"PLAIN","had","had"
1337,5,"PLAIN","the","the"
1337,6,"PLAIN","power","power"
1337,7,"PLAIN","to","to"
1337,8,"PLAIN","dismiss","dismiss"
1337,9,"PLAIN","or","or"
1337,10,"PLAIN","transfer","transfer"
1337,11,"PLAIN","the","the"
1337,12,"PLAIN","Prime","Prime"
1337,13,"PLAIN","Minister","Minister"
1337,14,"PUNCT",".","."
1338,0,"PLAIN","The","The"
1338,1,"PLAIN","number","number"
1338,2,"PLAIN","of","of"
1338,3,"PLAIN","invitations","invitations"
1338,4,"PLAIN","for","for"
1338,5,"DATE","2016","twenty sixteen"
1338,6,"PLAIN","has","has"
1338,7,"PLAIN","even","even"
1338,8,"PLAIN","increased","increased"
1338,9,"PUNCT",".","."
1339,0,"PLAIN","Low","Low"
1339,1,"PLAIN","Carbon","Carbon"
1339,2,"PLAIN","Fuel","Fuel"
1339,3,"PLAIN","Standard","Standard"
1339,4,"PUNCT",".","."
1340,0,"DATE","11 August 2011","the eleventh of august twenty eleven"
1340,1,"PUNCT",".","."
1341,0,"PLAIN","Physical","Physical"
1341,1,"PLAIN","Review","Review"
1341,2,"PLAIN","Letters","Letters"
1341,3,"CARDINAL","89","eighty nine"
1341,4,"PUNCT","(","("
1341,5,"CARDINAL","10","ten"
1341,6,"PUNCT",")",")"
1341,7,"PUNCT",":",":"
1341,8,"CARDINAL","106801","one hundred six thousand eight hundred one"
1341,9,"PUNCT",".","."
1342,0,"PUNCT","""",""""
1342,1,"PLAIN","Lead","Lead"
1342,2,"PLAIN","Poisoning","Poisoning"
1342,3,"PUNCT",":",":"
1342,4,"PLAIN","A","A"
1342,5,"PLAIN","Historical","Historical"
1342,6,"PLAIN","Perspective","Perspective"
1342,7,"PUNCT","""",""""
1342,8,"PUNCT",".","."
1343,0,"PLAIN","N","N"
1343,1,"PUNCT",".","."
1343,2,"PLAIN","p","p"
1343,3,"PUNCT",".","."
1343,4,"PUNCT",",",","
1343,5,"PLAIN","n","n"
1343,6,"PUNCT",".","."
1343,7,"PLAIN","d","d"
1343,8,"PUNCT",".","."
1343,9,"PLAIN","Web","Web"
1343,10,"PUNCT",".","."
1344,0,"DATE","2001","two thousand one"
1344,1,"PLAIN","Person","Person"
1344,2,"PLAIN","of","of"
1344,3,"PLAIN","Cultural","Cultural"
1344,4,"PLAIN","Merit","Merit"
1344,5,"PUNCT",".","."
1345,0,"PLAIN","It","It"
1345,1,"PLAIN","supports","supports"
1345,2,"PLAIN","Bluetooth","Bluetooth"
1345,3,"PLAIN","hands","hands"
1345,4,"PLAIN","free","free"
1345,5,"PLAIN","operation","operation"
1345,6,"PLAIN","with","with"
1345,7,"PLAIN","the","the"
1345,8,"PLAIN","optional","optional"
1345,9,"PLAIN","BU","BU"
1345,10,"CARDINAL","1","one"
1345,11,"PLAIN","and","and"
1345,12,"LETTERS","BH-","b h"
1345,13,"CARDINAL","1","one"
1345,14,"PLAIN","or","or"
1345,15,"LETTERS","BH-","b h"
1345,16,"CARDINAL","2","two"
1345,17,"PLAIN","accessories","accessories"
1345,18,"PUNCT",".","."
1346,0,"PLAIN","William","William"
1346,1,"PLAIN","Diem","Diem"
1346,2,"PUNCT","(","("
1346,3,"DATE","2011-12-01","the first of december twenty eleven"
1346,4,"PUNCT",")",")"
1346,5,"PUNCT",".","."
1347,0,"PUNCT","""",""""
1347,1,"PLAIN","History","History"
1347,2,"PLAIN","of","of"
1347,3,"PLAIN","Carifta","Carifta"
1347,4,"PUNCT","""",""""
1347,5,"PUNCT",".","."
1348,0,"PLAIN","Wissenschaftliche","Wissenschaftliche"
1348,1,"PLAIN","Buchgesellschaft","Buchgesellschaft"
1348,2,"PUNCT",",",","
1348,3,"PLAIN","Darmstadt","Darmstadt"
1348,4,"PUNCT",",",","
1348,5,"DATE","1976","nineteen seventy six"
1348,6,"PUNCT",",",","
1348,7,"LETTERS","ISBN","i s b n"
1348,8,"TELEPHONE","3-534-01959-8","three sil five three four sil o one nine five nine sil eight"
1348,9,"PUNCT",".","."
1349,0,"PLAIN","During","During"
1349,1,"PLAIN","the","the"
1349,2,"DATE","2000s","two thousands"
1349,3,"PUNCT",",",","
1349,4,"LETTERS","DVDs","d v d's"
1349,5,"PLAIN","and","and"
1349,6,"LETTERS","TV","t v"
1349,7,"PLAIN","broadcasts","broadcasts"
1349,8,"PLAIN","shifted","shifted"
1349,9,"PLAIN","from","from"
1349,10,"CARDINAL","4","four"
1349,11,"PLAIN",":","to"
1349,12,"CARDINAL","3","three"
1349,13,"PLAIN","to","to"
1349,14,"CARDINAL","16","sixteen"
1349,15,"PLAIN",":","to"
1349,16,"CARDINAL","9","nine"
1349,17,"PUNCT",".","."
1350,0,"PLAIN","This","This"
1350,1,"PLAIN","letter","letter"
1350,2,"PLAIN","was","was"
1350,3,"PLAIN","taken","taken"
1350,4,"PLAIN","as","as"
1350,5,"PLAIN","evidence","evidence"
1350,6,"PLAIN","concerning","concerning"
1350,7,"PLAIN","two","two"
1350,8,"PLAIN","points","points"
1350,9,"PLAIN","considered","considered"
1350,10,"PLAIN","dubious","dubious"
1350,11,"PLAIN","by","by"
1350,12,"PLAIN","modern","modern"
1350,13,"PLAIN","scholars","scholars"
1350,14,"PUNCT",".","."
1351,0,"PLAIN","Retrieved","Retrieved"
1351,1,"DATE","April 17, 2014","april seventeenth twenty fourteen"
1351,2,"PUNCT",".","."
1352,0,"PLAIN","Natural","Natural"
1352,1,"PLAIN","Resources","Resources"
1352,2,"PLAIN","Conservation","Conservation"
1352,3,"PLAIN","Service","Service"
1352,4,"PLAIN","PLANTS","PLANTS"
1352,5,"PLAIN","Database","Database"
1352,6,"PUNCT",".","."
1353,0,"DATE","17 June 2011","the seventeenth of june twenty eleven"
1353,1,"PUNCT",".","."
1354,0,"PLAIN","In","In"
1354,1,"DATE","September 2010","september twenty ten"
1354,2,"PLAIN","it","it"
1354,3,"PLAIN","was","was"
1354,4,"PLAIN","announced","announced"
1354,5,"PLAIN","that","that"
1354,6,"PLAIN","the","the"
1354,7,"PLAIN","park","park"
1354,8,"PLAIN","had","had"
1354,9,"PLAIN","closed","closed"
1354,10,"PUNCT",",",","
1354,11,"PLAIN","Bembom","Bembom"
1354,12,"PLAIN","stating","stating"
1354,13,"PLAIN","that","that"
1354,14,"PLAIN","it","it"
1354,15,"PLAIN","was","was"
1354,16,"PUNCT","""",""""
1354,17,"PLAIN","no","no"
1354,18,"PLAIN","longer","longer"
1354,19,"PLAIN","economically","economically"
1354,20,"PLAIN","viable","viable"
1354,21,"PUNCT",".","."
1354,22,"PUNCT","""",""""
1355,0,"PLAIN","The","The"
1355,1,"PLAIN","average","average"
1355,2,"PLAIN","household","household"
1355,3,"PLAIN","size","size"
1355,4,"PLAIN","was","was"
1355,5,"DECIMAL","2.55","two point five five"
1355,6,"PLAIN","and","and"
1355,7,"PLAIN","the","the"
1355,8,"PLAIN","average","average"
1355,9,"PLAIN","family","family"
1355,10,"PLAIN","size","size"
1355,11,"PLAIN","was","was"
1355,12,"DECIMAL","3.00","three point o o"
1355,13,"PUNCT",".","."
1356,0,"PLAIN","Lansing","Lansing"
1356,1,"PLAIN","had","had"
1356,2,"PLAIN","a","a"
1356,3,"PLAIN","son","son"
1356,4,"PUNCT",",",","
1356,5,"PLAIN","Robert","Robert"
1356,6,"PLAIN","Frederick","Frederick"
1356,7,"PLAIN","Orin","Orin"
1356,8,"PLAIN","Lansing","Lansing"
1356,9,"PUNCT",",",","
1356,10,"PLAIN","with","with"
1356,11,"PLAIN","his","his"
1356,12,"PLAIN","first","first"
1356,13,"PLAIN","wife","wife"
1356,14,"PUNCT",",",","
1356,15,"PLAIN","actress","actress"
1356,16,"PLAIN","Emily","Emily"
1356,17,"PLAIN","McLaughlin","McLaughlin"
1356,18,"PUNCT",";",";"
1356,19,"PLAIN","the","the"
1356,20,"PLAIN","couple","couple"
1356,21,"PLAIN","eventually","eventually"
1356,22,"PLAIN","divorced","divorced"
1356,23,"PUNCT",".","."
1357,0,"PLAIN","Like","Like"
1357,1,"PLAIN","their","their"
1357,2,"PLAIN","mother","mother"
1357,3,"PUNCT",",",","
1357,4,"PLAIN","gossip","gossip"
1357,5,"PLAIN","and","and"
1357,6,"PLAIN","speculation","speculation"
1357,7,"PLAIN","about","about"
1357,8,"PLAIN","their","their"
1357,9,"PLAIN","father's","father's"
1357,10,"PLAIN","death","death"
1357,11,"PLAIN","followed","followed"
1357,12,"PLAIN","them","them"
1357,13,"PLAIN","for","for"
1357,14,"PLAIN","the","the"
1357,15,"PLAIN","rest","rest"
1357,16,"PLAIN","of","of"
1357,17,"PLAIN","their","their"
1357,18,"PLAIN","lives","lives"
1357,19,"PUNCT",".","."
1358,0,"PLAIN","Going","Going"
1358,1,"PLAIN","into","into"
1358,2,"PLAIN","the","the"
1358,3,"PLAIN","Louis","Louis"
1358,4,"PLAIN","Vuitton","Vuitton"
1358,5,"PLAIN","Finals","Finals"
1358,6,"PUNCT",",",","
1358,7,"PLAIN","Kiwi","Kiwi"
1358,8,"PLAIN","Magic","Magic"
1358,9,"PLAIN","was","was"
1358,10,"PLAIN","the","the"
1358,11,"PLAIN","favorite","favorite"
1358,12,"PUNCT",".","."
1359,0,"PUNCT","""",""""
1359,1,"PLAIN","Biography","Biography"
1359,2,"PLAIN","of","of"
1359,3,"PLAIN","Barbara","Barbara"
1359,4,"PLAIN","Bach","Bach"
1359,5,"PUNCT","""",""""
1359,6,"PUNCT",".","."
1360,0,"PLAIN","Total","Total"
1360,1,"PLAIN","hectares","hectares"
1360,2,"PLAIN","planted","planted"
1360,3,"PUNCT",":",":"
1360,4,"MEASURE","1,483 ha","one thousand four hundred eighty three hectares"
1360,5,"PUNCT","(","("
1360,6,"CARDINAL","3,665","three thousand six hundred sixty five"
1360,7,"PLAIN","acres","acres"
1360,8,"PUNCT",")",")"
1360,9,"PUNCT",".","."
1361,0,"PLAIN","Peace","Peace"
1361,1,"PLAIN","in","in"
1361,2,"PLAIN","the","the"
1361,3,"PLAIN","world","world"
1361,4,"PUNCT",".","."
1361,5,"PUNCT","""",""""
1362,0,"PLAIN","Wabash","Wabash"
1362,1,"PLAIN","led","led"
1362,2,"PLAIN","the","the"
1362,3,"PLAIN","battle","battle"
1362,4,"PLAIN","line","line"
1362,5,"PLAIN","in","in"
1362,6,"PLAIN","this","this"
1362,7,"PLAIN","major","major"
1362,8,"PLAIN","strategic","strategic"
1362,9,"PLAIN","Union","Union"
1362,10,"PLAIN","victory","victory"
1362,11,"PUNCT",".","."
1363,0,"PLAIN","After","After"
1363,1,"PLAIN","leaving","leaving"
1363,2,"PLAIN","the","the"
1363,3,"PLAIN","magazine","magazine"
1363,4,"PUNCT",",",","
1363,5,"PLAIN","he","he"
1363,6,"PLAIN","worked","worked"
1363,7,"PLAIN","for","for"
1363,8,"PLAIN","Hugh","Hugh"
1363,9,"PLAIN","Carey","Carey"
1363,10,"PLAIN","and","and"
1363,11,"PLAIN","New","New"
1363,12,"PLAIN","York","York"
1363,13,"PLAIN","City","City"
1363,14,"PLAIN","Mayor","Mayor"
1363,15,"PLAIN","Ed","Ed"
1363,16,"PLAIN","Koch","Koch"
1363,17,"PUNCT",".","."
1364,0,"DATE","15 September 2015","the fifteenth of september twenty fifteen"
1364,1,"PUNCT",".","."
1365,0,"PLAIN","They","They"
1365,1,"PLAIN","divorced","divorced"
1365,2,"CARDINAL","10","ten"
1365,3,"PLAIN","years","years"
1365,4,"PLAIN","later","later"
1365,5,"PUNCT",".","."
1366,0,"PLAIN","Alaskan","Alaskan"
1366,1,"PLAIN","Native","Native"
1366,2,"PLAIN","Language","Language"
1366,3,"PLAIN","Center","Center"
1366,4,"PUNCT",",",","
1366,5,"PLAIN","UFA","UFA"
1366,6,"PUNCT",".","."
1367,0,"PLAIN","Retrieved","Retrieved"
1367,1,"DATE","28 February 2016","the twenty eighth of february twenty sixteen"
1367,2,"PUNCT",".","."
1368,0,"DATE","28 April 2012","the twenty eighth of april twenty twelve"
1368,1,"PUNCT",".","."
1369,0,"PUNCT","""",""""
1369,1,"PLAIN","Conversion","Conversion"
1369,2,"PLAIN","of","of"
1369,3,"LETTERS","CO","c o"
1369,4,"CARDINAL","2","two"
1369,5,"PLAIN","into","into"
1369,6,"PLAIN","biomass","biomass"
1369,7,"PLAIN","by","by"
1369,8,"PLAIN","microalgae","microalgae"
1369,9,"PUNCT",":",":"
1369,10,"PLAIN","How","How"
1369,11,"PLAIN","realistic","realistic"
1369,12,"PLAIN","a","a"
1369,13,"PLAIN","contribution","contribution"
1369,14,"PLAIN","may","may"
1369,15,"PLAIN","it","it"
1369,16,"PLAIN","be","be"
1369,17,"PLAIN","to","to"
1369,18,"PLAIN","significant","significant"
1369,19,"LETTERS","CO","c o"
1369,20,"CARDINAL","2","two"
1369,21,"PLAIN","removal","removal"
1369,22,"PUNCT","?","?"
1369,23,"PUNCT","""",""""
1370,0,"PLAIN","This","This"
1370,1,"PLAIN","is","is"
1370,2,"PLAIN","a","a"
1370,3,"PLAIN","technique","technique"
1370,4,"PLAIN","for","for"
1370,5,"PLAIN","expanding","expanding"
1370,6,"PLAIN","the","the"
1370,7,"PLAIN","contrast","contrast"
1370,8,"PLAIN","of","of"
1370,9,"LETTERS","LCD-","l c d"
1370,10,"PLAIN","screens","screens"
1370,11,"PUNCT",".","."
1371,0,"PUNCT","""",""""
1371,1,"PLAIN","School","School"
1371,2,"PLAIN","Detail","Detail"
1371,3,"PLAIN","for","for"
1371,4,"PLAIN","Loudoun","Loudoun"
1371,5,"PLAIN","Country","Country"
1371,6,"PLAIN","Day","Day"
1371,7,"PLAIN","School","School"
1371,8,"PUNCT","""",""""
1371,9,"PUNCT",".","."
1372,0,"PUNCT","""",""""
1372,1,"PLAIN","Dino","Dino"
1372,2,"PLAIN","Ahmad","Ahmad"
1372,3,"PLAIN","ALI","ALI"
1372,4,"PLAIN","Website","Website"
1372,5,"PUNCT","""",""""
1372,6,"PUNCT",".","."
1373,0,"LETTERS","CQ","c q"
1373,1,"PLAIN","ham","ham"
1373,2,"PLAIN","radio","radio"
1373,3,"PUNCT","(","("
1373,4,"DATE","October 2009","october two thousand nine"
1373,5,"PUNCT",")",")"
1373,6,"PUNCT",".","."
1374,0,"PLAIN","Several","Several"
1374,1,"PLAIN","streets","streets"
1374,2,"PLAIN","within","within"
1374,3,"PLAIN","the","the"
1374,4,"PLAIN","South","South"
1374,5,"PLAIN","West","West"
1374,6,"PLAIN","Industrial","Industrial"
1374,7,"PLAIN","and","and"
1374,8,"LETTERS","C.N.","c n"
1374,9,"PLAIN","Industrial","Industrial"
1374,10,"PLAIN","subdivisions","subdivisions"
1374,11,"PLAIN","were","were"
1374,12,"PLAIN","also","also"
1374,13,"PLAIN","realigned","realigned"
1374,14,"PLAIN","or","or"
1374,15,"PLAIN","shortened","shortened"
1374,16,"PUNCT",".","."
1375,0,"PLAIN","Retrieved","Retrieved"
1375,1,"DATE","November 7, 2012","november seventh twenty twelve"
1375,2,"PUNCT",".","."
1376,0,"PLAIN","Around","Around"
1376,1,"DATE","1700","seventeen hundred"
1376,2,"PLAIN","there","there"
1376,3,"PLAIN","were","were"
1376,4,"CARDINAL","280","two hundred eighty"
1376,5,"PLAIN","settlements","settlements"
1376,6,"PUNCT",",",","
1376,7,"PLAIN","including","including"
1376,8,"PLAIN","seven","seven"
1376,9,"PLAIN","ostrogs","ostrogs"
1376,10,"PUNCT",".","."
1377,0,"PLAIN","Liturgical","Liturgical"
1377,1,"PLAIN","Press","Press"
1377,2,"PUNCT",",",","
1377,3,"DATE","2008","two thousand eight"
1377,4,"PUNCT",".","."
1378,0,"PLAIN","Emigration","Emigration"
1378,1,"PUNCT",",",","
1378,2,"PLAIN","as","as"
1378,3,"PLAIN","did","did"
1378,4,"PLAIN","unemployment","unemployment"
1378,5,"PUNCT","(","("
1378,6,"PLAIN","particularly","particularly"
1378,7,"PLAIN","in","in"
1378,8,"PLAIN","the","the"
1378,9,"PLAIN","construction","construction"
1378,10,"PLAIN","sector","sector"
1378,11,"PUNCT",")",")"
1378,12,"PUNCT",",",","
1378,13,"PLAIN","escalated","escalated"
1378,14,"PLAIN","to","to"
1378,15,"PLAIN","levels","levels"
1378,16,"PLAIN","not","not"
1378,17,"PLAIN","seen","seen"
1378,18,"PLAIN","since","since"
1378,19,"PLAIN","that","that"
1378,20,"PLAIN","decade","decade"
1378,21,"PUNCT",".","."
1379,0,"PUNCT","""",""""
1379,1,"PLAIN","No","No"
1379,2,"PLAIN","Danger","Danger"
1379,3,"PLAIN","of","of"
1379,4,"PLAIN","Lead","Lead"
1379,5,"PLAIN","Poisoning","Poisoning"
1379,6,"PLAIN","from","from"
1379,7,"PLAIN","Meat","Meat"
1379,8,"PLAIN","Obtained","Obtained"
1379,9,"PLAIN","by","by"
1379,10,"PLAIN","Hunting","Hunting"
1379,11,"PUNCT","""",""""
1379,12,"PUNCT",".","."
1380,0,"PLAIN","Loudoun's","Loudoun's"
1380,1,"PLAIN","county","county"
1380,2,"PLAIN","seat","seat"
1380,3,"PLAIN","is","is"
1380,4,"PLAIN","Leesburg","Leesburg"
1380,5,"PUNCT",".","."
1381,0,"PLAIN","All","All"
1381,1,"PLAIN","entries","entries"
1381,2,"PLAIN","were","were"
1381,3,"PLAIN","examined","examined"
1381,4,"PLAIN","by","by"
1381,5,"PLAIN","each","each"
1381,6,"PLAIN","juror","juror"
1381,7,"PUNCT",";",";"
1381,8,"PLAIN","the","the"
1381,9,"PLAIN","entries","entries"
1381,10,"PLAIN","were","were"
1381,11,"PLAIN","narrowed","narrowed"
1381,12,"PLAIN","down","down"
1381,13,"PLAIN","to","to"
1381,14,"CARDINAL","232","two hundred thirty two"
1381,15,"PUNCT",",",","
1381,16,"PLAIN","then","then"
1381,17,"CARDINAL","39","thirty nine"
1381,18,"PUNCT",".","."
1382,0,"PLAIN","Retrieved","Retrieved"
1382,1,"DATE","August 10, 2013","august tenth twenty thirteen"
1382,2,"PUNCT",".","."
1383,0,"DATE","January 29, 2014","january twenty ninth twenty fourteen"
1383,1,"PUNCT",".","."
1384,0,"PLAIN","Sharks","Sharks"
1384,1,"PLAIN","find","find"
1384,2,"PLAIN","prey","prey"
1384,3,"PLAIN","hidden","hidden"
1384,4,"PLAIN","in","in"
1384,5,"PLAIN","sand","sand"
1384,6,"PLAIN","by","by"
1384,7,"PLAIN","detecting","detecting"
1384,8,"PLAIN","the","the"
1384,9,"PLAIN","electric","electric"
1384,10,"PLAIN","fields","fields"
1384,11,"PLAIN","they","they"
1384,12,"PLAIN","produce","produce"
1384,13,"PUNCT",".","."
1385,0,"PLAIN","Michigan","Michigan"
1385,1,"PUNCT",":",":"
1385,2,"PLAIN","The","The"
1385,3,"PLAIN","University","University"
1385,4,"PLAIN","of","of"
1385,5,"PLAIN","Michigan","Michigan"
1385,6,"PLAIN","Press","Press"
1385,7,"PUNCT",".","."
1386,0,"PLAIN","Sadako","Sadako"
1386,1,"PLAIN","is","is"
1386,2,"PLAIN","not","not"
1386,3,"PLAIN","the","the"
1386,4,"PLAIN","child","child"
1386,5,"PLAIN","of","of"
1386,6,"PLAIN","dr","doctor"
1386,7,"PLAIN","Ikuma","Ikuma"
1386,8,"PLAIN","but","but"
1386,9,"PLAIN","implied","implied"
1386,10,"PLAIN","to","to"
1386,11,"PLAIN","have","have"
1386,12,"PLAIN","been","been"
1386,13,"PLAIN","conceived","conceived"
1386,14,"PLAIN","by","by"
1386,15,"PLAIN","a","a"
1386,16,"PLAIN","supernatural","supernatural"
1386,17,"PUNCT",",",","
1386,18,"PLAIN","otherworldly","otherworldly"
1386,19,"PLAIN","creature","creature"
1386,20,"PUNCT",".","."
1387,0,"PUNCT","""",""""
1387,1,"PLAIN","Triple","Triple"
1387,2,"PLAIN","Jump","Jump"
1387,3,"PLAIN","Results","Results"
1387,4,"PUNCT","""",""""
1387,5,"PUNCT",".","."
1388,0,"PUNCT","""",""""
1388,1,"PLAIN","Arrival","Arrival"
1388,2,"PUNCT",":",":"
1388,3,"DATE","2011","twenty eleven"
1388,4,"PLAIN","Chevrolet","Chevrolet"
1388,5,"PLAIN","Volt","Volt"
1388,6,"PUNCT","""",""""
1388,7,"PUNCT",".","."
1389,0,"PLAIN","Goddard","Goddard"
1389,1,"PUNCT",",",","
1389,2,"PLAIN","Ives","Ives"
1389,3,"PUNCT","(","("
1389,4,"DATE","1984","nineteen eighty four"
1389,5,"PUNCT",")",")"
1389,6,"PUNCT",".","."
1390,0,"PLAIN","Buying","Buying"
1390,1,"PLAIN","a","a"
1390,2,"PLAIN","large","large"
1390,3,"PLAIN","block","block"
1390,4,"PLAIN","of","of"
1390,5,"PLAIN","shares","shares"
1390,6,"PLAIN","stabilizes","stabilizes"
1390,7,"PLAIN","the","the"
1390,8,"PLAIN","price","price"
1390,9,"PUNCT",".","."
1391,0,"PLAIN","It","It"
1391,1,"PLAIN","could","could"
1391,2,"PLAIN","have","have"
1391,3,"PLAIN","been","been"
1391,4,"PLAIN","also","also"
1391,5,"PUNCT","(","("
1391,6,"PLAIN","re","re"
1391,7,"PUNCT",")",")"
1391,8,"PLAIN","settled","settled"
1391,9,"PLAIN","by","by"
1391,10,"PLAIN","Benedictine","Benedictine"
1391,11,"PLAIN","abbey","abbey"
1391,12,"PLAIN","after","after"
1391,13,"PLAIN","it","it"
1391,14,"PLAIN","was","was"
1391,15,"PLAIN","founded","founded"
1391,16,"PLAIN","in","in"
1391,17,"PLAIN","Orlova","Orlova"
1391,18,"PLAIN","in","in"
1391,19,"DATE","1268","twelve sixty eight"
1391,20,"PUNCT",".","."
1392,0,"PLAIN","Paymaster","Paymaster"
1392,1,"PUNCT",",",","
1392,2,"PLAIN","George","George"
1392,3,"PLAIN","Cochran","Cochran"
1392,4,"PUNCT",".","."
1393,0,"PLAIN","Retrieved","Retrieved"
1393,1,"DATE","15 January 2016","the fifteenth of january twenty sixteen"
1393,2,"PUNCT",".","."
1394,0,"PLAIN","Terry","Terry"
1394,1,"PLAIN","Finisterre","Finisterre"
1394,2,"PUNCT","(","("
1394,3,"DATE","29 March 2016","the twenty ninth of march twenty sixteen"
1394,4,"PUNCT",")",")"
1394,5,"PUNCT",".","."
1395,0,"DATE","April 23, 2013","april twenty third twenty thirteen"
1395,1,"PUNCT",".","."
1396,0,"PLAIN","William","William"
1396,1,"LETTERS","C.","c"
1396,2,"PLAIN","Sturtevant","Sturtevant"
1396,3,"PUNCT",",",","
1396,4,"VERBATIM","pp","p p"
1396,5,"PUNCT",".","."
1397,0,"PLAIN","They","They"
1397,1,"PLAIN","may","may"
1397,2,"PLAIN","be","be"
1397,3,"PLAIN","characterized","characterized"
1397,4,"PLAIN","by","by"
1397,5,"PLAIN","firing","firing"
1397,6,"PLAIN","rates","rates"
1397,7,"PUNCT",",",","
1397,8,"PLAIN","rather","rather"
1397,9,"PLAIN","than","than"
1397,10,"PLAIN","as","as"
1397,11,"PLAIN","specific","specific"
1397,12,"PLAIN","spike","spike"
1397,13,"PLAIN","sequences","sequences"
1397,14,"PUNCT",".","."
1398,0,"CARDINAL","19","nineteen"
1398,1,"PLAIN","Catholic","Catholic"
1398,2,"PLAIN","Hierarchy","Hierarchy"
1398,3,"PLAIN","This","This"
1398,4,"PLAIN","article","article"
1398,5,"PLAIN","incorporates","incorporates"
1398,6,"PLAIN","text","text"
1398,7,"PLAIN","from","from"
1398,8,"PLAIN","a","a"
1398,9,"PLAIN","publication","publication"
1398,10,"PLAIN","now","now"
1398,11,"PLAIN","in","in"
1398,12,"PLAIN","the","the"
1398,13,"PLAIN","public","public"
1398,14,"PLAIN","domain","domain"
1398,15,"PUNCT",":",":"
1398,16,"PLAIN","Smith","Smith"
1398,17,"PUNCT",",",","
1398,18,"PLAIN","William","William"
1398,19,"PUNCT",",",","
1398,20,"PLAIN","ed","ed"
1398,21,"PUNCT",".","."
1399,0,"PLAIN","Black","Black"
1399,1,"PUNCT",",",","
1399,2,"PLAIN","Richard","Richard"
1399,3,"PUNCT","(","("
1399,4,"DATE","2004-11-18","the eighteenth of november two thousand four"
1399,5,"PUNCT",")",")"
1399,6,"PUNCT",".","."
1400,0,"PLAIN","Century","Century"
1400,1,"CARDINAL","21","twenty one"
1400,2,"PLAIN","Real","Real"
1400,3,"PLAIN","Estate","Estate"
1400,4,"PLAIN","is","is"
1400,5,"PLAIN","headquartered","headquartered"
1400,6,"PLAIN","in","in"
1400,7,"PLAIN","Madison","Madison"
1400,8,"PUNCT",",",","
1400,9,"PLAIN","New","New"
1400,10,"PLAIN","Jersey","Jersey"
1400,11,"PUNCT",".","."
1401,0,"PUNCT","""",""""
1401,1,"PLAIN","Volt","Volt"
1401,2,"PLAIN","Is","Is"
1401,3,"PLAIN","Rated","Rated"
1401,4,"CARDINAL","93","ninety three"
1401,5,"LETTERS","MPG","m p g"
1401,6,"PLAIN","on","on"
1401,7,"PLAIN","Electricity","Electricity"
1401,8,"PLAIN","Alone","Alone"
1401,9,"PUNCT",",",","
1401,10,"CARDINAL","37","thirty seven"
1401,11,"LETTERS","MPG","m p g"
1401,12,"PLAIN","on","on"
1401,13,"PLAIN","Gas","Gas"
1401,14,"PLAIN","Generator","Generator"
1401,15,"PUNCT","""",""""
1401,16,"PUNCT",".","."
1402,0,"PLAIN","The","The"
1402,1,"PLAIN","TwentyFifty","TwentyFifty"
1402,2,"LETTERS","HRIA","h r i a"
1402,3,"PLAIN","was","was"
1402,4,"PLAIN","produced","produced"
1402,5,"PLAIN","for","for"
1402,6,"PLAIN","adventure","adventure"
